"id","first_name","known_name","last_name","Round","price","match_id","match_score","squad","Home Team","position","Minutes","Goals","Assists","Clean Sheet","Saves","Penalties Earned","Penalties Saved","Penalties Missed","Goals Conceded","Yellow Cards","Red Cards","Own Goals","Own Goal Assists","Shots","Was Fouled","Passes","Passes Completed","Crosses","Key Passes","Big Chances","Clearances","Blocks","Interceptions","Tackles","Balls Recovered","Errors Leading to a Goal"
"227731","Mark-Anthony",,"Kaye","8","9300000","1039901","1","LAFC","False","3","48","0","0","1","0","0","0","0","0","0","0","0","0","2","3","34","28","0","0","0","0","0","1","1","4","0"
"227731","Mark-Anthony",,"Kaye","8","9300000","1039914","16","LAFC","True","3","90","0","3","0","0","0","0","0","1","0","0","0","0","1","5","57","48","0","5","2","0","0","1","2","9","0"
"227731","Mark-Anthony",,"Kaye","9","9800000","1039958","4","LAFC","False","3","90","0","0","0","0","0","0","0","1","1","0","0","0","0","3","73","65","0","3","0","0","0","2","2","4","0"
"227731","Mark-Anthony",,"Kaye","18","10000000","1039966","2","LAFC","False","3","90","0","0","0","0","0","0","0","1","1","0","0","0","1","1","39","31","0","0","0","1","1","1","2","7","0"
"227731","Mark-Anthony",,"Kaye","10","10300000","1039967","7","LAFC","True","3","90","0","0","1","0","0","0","0","0","0","0","0","0","0","2","88","75","0","2","0","1","0","1","0","12","0"
"227731","Mark-Anthony",,"Kaye","18","10000000","1039989","14","LAFC","True","3","90","1","0","0","0","0","0","0","1","0","0","0","0","5","2","114","105","1","4","0","0","0","0","2","12","0"
"227731","Mark-Anthony",,"Kaye","11","10600000","1039997","10","LAFC","False","3","90","1","0","1","0","0","0","0","0","0","0","0","0","4","3","57","39","0","1","0","0","0","2","1","6","0"
"227731","Mark-Anthony",,"Kaye","19","10500000","1040011","6","LAFC","False","3","90","0","0","0","0","0","0","0","1","0","0","0","0","0","1","82","70","0","2","0","1","0","1","3","14","0"
"227731","Mark-Anthony",,"Kaye","12","11000000","1040014","7","LAFC","True","3","90","0","0","1","0","0","0","0","0","0","0","0","0","4","2","68","60","0","0","0","0","0","3","2","13","0"
"227731","Mark-Anthony",,"Kaye","12","11000000","1040033","4","LAFC","False","3","90","0","0","0","0","0","0","0","1","0","0","0","0","0","0","65","53","0","2","0","1","0","3","4","11","0"
"227731","Mark-Anthony",,"Kaye","20","10900000","1040051","1","LAFC","False","3","65","0","0","0","0","0","0","0","2","1","0","0","0","1","2","27","21","0","1","0","1","1","0","2","5","0"
"227731","Mark-Anthony",,"Kaye","21","10500000","1040067","6","LAFC","True","3","90","0","1","0","0","0","0","0","3","0","0","0","0","0","0","49","33","0","1","0","1","1","0","2","11","0"
"227731","Mark-Anthony",,"Kaye","22","10000000","1040079","8","LAFC","False","3","89","0","0","1","0","0","0","0","0","0","0","0","0","3","0","90","82","0","4","1","2","0","1","0","7","0"
"227731","Mark-Anthony",,"Kaye","13","10900000","1040083","5","LAFC","True","3","90","0","0","0","0","0","0","0","2","0","0","0","0","1","0","108","93","0","0","0","1","0","1","2","5","0"
"227731","Mark-Anthony",,"Kaye","6","8400000","1040120","8","LAFC","False","3","90","0","1","1","0","0","0","0","0","0","0","0","0","0","1","59","47","0","2","0","0","0","2","7","9","0"
"227731","Mark-Anthony",,"Kaye","7","8800000","1040139","11","LAFC","True","3","90","1","0","1","0","0","0","0","0","0","0","0","0","2","2","69","58","0","1","0","1","0","1","4","16","0"
"227731","Mark-Anthony",,"Kaye","25","9800000","1040141","5","LAFC","True","3","17","0","1","1","0","0","0","0","0","0","0","0","0","1","0","8","6","0","1","1","0","1","0","0","3","0"
"227731","Mark-Anthony",,"Kaye","25","9800000","1040157","10","LAFC","True","3","90","0","1","0","0","0","0","0","3","0","0","0","0","1","1","93","85","0","4","1","0","0","1","1","9","0"
"227731","Mark-Anthony",,"Kaye","23","10000000","1040163","4","LAFC","True","3","82","0","0","0","0","0","0","0","2","0","0","0","0","0","2","62","49","0","0","0","0","0","2","2","14","0"
"227731","Mark-Anthony",,"Kaye","24","10000000","1040178","5","LAFC","False","3","90","0","0","1","0","0","0","0","0","0","0","0","0","0","3","51","46","0","2","0","1","0","1","3","8","0"
"120764","Kim",,"Kee-hee","1","5500000","1037587","2","SEA","True","2","90","0","0","0","0","0","0","0","1","0","0","0","0","0","1","55","43","0","0","0","2","1","2","0","4","0"
"120764","Kim",,"Kee-hee","2","5400000","1039871","8","SEA","True","2","90","0","0","1","0","0","0","0","0","0","0","0","0","2","1","48","45","0","0","0","1","0","1","0","2","0"
"120764","Kim",,"Kee-hee","3","5800000","1039873","2","SEA","False","2","90","0","0","0","0","0","0","0","2","0","0","0","0","0","1","37","32","0","0","0","3","1","0","1","1","0"
"120764","Kim",,"Kee-hee","5","6000000","1039896","10","SEA","False","2","90","0","0","1","0","0","0","0","0","0","0","0","0","1","0","74","71","0","0","0","4","1","1","2","4","0"
"120764","Kim",,"Kee-hee","7","7000000","1039899","4","SEA","True","2","90","0","0","0","0","0","0","0","2","1","0","0","0","0","0","41","35","0","1","0","7","0","4","2","9","0"
"120764","Kim",,"Kee-hee","8","7400000","1039914","-1","SEA","False","2","64","0","0","0","0","0","0","0","4","1","0","0","0","1","0","31","28","0","0","0","1","0","2","2","5","0"
"120764","Kim",,"Kee-hee","9","7000000","1039928","6","SEA","True","2","90","0","1","0","0","0","0","0","2","0","0","0","0","1","0","64","48","2","2","1","2","1","2","1","9","0"
"120764","Kim",,"Kee-hee","17","6500000","1039955","8","SEA","True","2","90","0","0","1","0","0","0","0","0","0","0","0","0","2","0","45","40","0","0","0","0","0","3","1","2","0"
"120764","Kim",,"Kee-hee","9","7000000","1039958","2","SEA","True","2","90","0","0","0","0","0","0","0","1","1","0","0","0","0","0","25","18","0","0","0","4","0","1","3","2","0"
"120764","Kim",,"Kee-hee","10","6700000","1039968","5","SEA","False","2","90","0","0","0","0","0","0","0","1","0","0","0","0","1","1","27","20","0","0","0","8","0","4","0","2","0"
"120764","Kim",,"Kee-hee","18","7000000","1039981","0","SEA","False","2","90","0","0","0","0","0","0","0","3","1","0","0","0","1","1","27","19","0","1","0","3","0","1","1","4","0"
"120764","Kim",,"Kee-hee","11","6700000","1040002","9","SEA","True","2","90","0","0","1","0","0","0","0","0","0","0","0","0","0","0","55","48","0","0","0","2","0","4","2","5","0"
"120764","Kim",,"Kee-hee","12","7200000","1040009","5","SEA","True","2","90","0","0","0","0","0","0","0","1","0","0","0","0","0","0","51","45","0","0","0","1","0","4","3","8","0"
"120764","Kim",,"Kee-hee","12","7200000","1040027","7","SEA","False","2","90","0","0","1","0","0","0","0","0","0","0","0","0","0","1","32","23","0","0","0","3","0","1","2","4","0"
"120764","Kim",,"Kee-hee","19","6700000","1040032","3","SEA","True","2","90","0","0","0","0","0","0","0","1","0","0","0","0","1","0","26","21","0","0","0","4","0","0","1","5","0"
"120764","Kim",,"Kee-hee","20","6400000","1040062","3","SEA","True","2","90","0","0","0","0","0","0","0","2","0","0","0","0","2","1","46","40","1","1","0","1","1","1","1","6","0"
"120764","Kim",,"Kee-hee","21","6100000","1040066","10","SEA","False","2","90","0","0","1","0","0","0","0","0","0","0","0","0","0","0","65","60","0","0","0","5","2","0","0","3","0"
"120764","Kim",,"Kee-hee","22","6600000","1040090","4","SEA","True","2","90","0","0","0","0","0","0","0","3","0","0","0","0","0","1","77","70","0","0","0","0","0","0","0","7","0"
"120764","Kim",,"Kee-hee","13","7700000","1040098","1","SEA","False","2","38","0","0","0","0","0","0","0","1","0","0","0","0","0","0","21","18","0","0","0","0","0","0","1","2","0"
"120764","Kim",,"Kee-hee","6","6500000","1040126","7","SEA","True","2","90","0","0","1","0","0","0","0","0","0","0","0","0","0","0","55","46","0","0","0","3","0","2","0","4","0"
"120764","Kim",,"Kee-hee","25","6500000","1040145","3","SEA","False","2","90","0","0","0","0","0","0","0","1","0","0","0","0","0","1","23","19","0","0","0","5","1","1","0","1","0"
"120764","Kim",,"Kee-hee","23","7000000","1040159","1","SEA","True","2","90","0","0","0","0","0","0","0","3","1","0","0","0","1","0","36","28","0","1","0","0","0","2","0","6","0"
"120764","Kim",,"Kee-hee","24","6900000","1040175","3","SEA","False","2","90","0","0","0","0","0","0","0","2","0","0","0","0","0","0","36","34","0","1","0","5","0","1","0","5","0"
"425248","Aboubacar",,"Keita","18","4000000","1039982","3","CLB","False","2","90","0","0","0","0","0","0","0","1","0","0","0","0","0","0","18","12","0","0","0","6","0","0","1","3","0"
"425248","Aboubacar",,"Keita","19","4100000","1040021","2","CLB","False","2","65","0","0","0","0","0","0","0","1","0","0","0","0","0","2","28","26","0","0","0","3","0","1","0","1","0"
"425248","Aboubacar",,"Keita","20","4100000","1040036","4","CLB","False","2","90","0","0","0","0","0","0","0","2","0","0","0","0","1","1","52","45","0","0","0","6","1","1","0","6","0"
"425248","Aboubacar",,"Keita","20","4100000","1040053","3","CLB","True","2","90","0","0","0","0","0","0","0","1","0","0","0","0","0","0","48","48","0","0","0","1","0","1","0","3","0"
"425248","Aboubacar",,"Keita","21","4200000","1040071","1","CLB","False","2","90","0","0","0","0","0","0","0","2","0","0","0","0","0","1","23","16","0","0","0","3","0","0","1","2","0"
"425248","Aboubacar",,"Keita","22","4100000","1040085","3","CLB","False","2","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","17","11","0","0","0","3","0","3","4","5","0"
"90644","Jon",,"Kempin","16","4500000","1039924","3","CLB","True","1","90","0","0","0","1","0","0","0","1","0","0","0","0","0","0","30","19","0","0","0","0","0","0","0","7","0"
"90644","Jon",,"Kempin","17","4500000","1039944","2","CLB","True","1","90","0","0","0","1","0","0","0","2","0","0","0","0","0","0","15","10","0","0","0","0","0","0","0","11","0"
"90644","Jon",,"Kempin","12","4500000","1040026","3","CLB","False","1","90","0","0","0","2","0","0","0","1","0","0","0","0","0","0","27","9","0","0","0","1","0","0","0","10","0"
"425640","Daniel",,"Kinumbe","15","4000000","1040043","2","MTL","True","2","67","0","0","0","0","0","0","0","1","0","0","0","0","0","1","26","21","0","0","0","2","0","0","3","4","0"
"95277","Perry",,"Kitchen","16","5500000","1039925","3","LA","False","3","90","0","0","1","0","0","0","0","0","0","0","0","0","0","0","23","19","0","0","0","1","0","1","2","5","0"
"95277","Perry",,"Kitchen","17","5400000","1039954","4","LA","False","3","90","0","0","0","0","0","0","0","3","0","0","0","0","0","0","39","32","0","1","0","3","1","4","2","9","0"
"95277","Perry",,"Kitchen","18","5500000","1039985","5","LA","True","3","90","0","0","1","0","0","0","0","0","0","0","0","0","0","0","36","32","0","0","0","0","0","0","3","6","0"
"95277","Perry",,"Kitchen","22","5700000","1040075","5","LA","False","3","90","0","0","0","0","0","0","0","3","0","0","0","0","0","0","38","36","0","0","0","1","3","2","3","10","0"
"95277","Perry",,"Kitchen","13","5500000","1040086","1","LA","False","3","34","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","1","1","0","0","2","0"
"95277","Perry",,"Kitchen","14","5200000","1040102","10","LA","False","3","90","0","2","1","0","0","0","0","0","0","0","0","0","0","2","16","13","1","1","1","3","0","2","1","3","0"
"95277","Perry",,"Kitchen","14","5200000","1040110","1","LA","True","3","11","0","0","1","0","0","0","0","0","0","0","0","0","0","0","16","15","0","0","0","0","0","1","0","5","0"
"95277","Perry",,"Kitchen","23","6000000","1040162","3","LA","False","3","78","0","0","0","0","0","0","0","2","0","0","0","0","0","2","45","39","0","2","0","1","0","1","3","5","0"
"41703","Sacha",,"Kljestan","1","8500000","1037589","3","ORL","True","3","90","0","0","0","0","0","0","0","2","0","0","0","0","3","2","63","48","0","1","0","0","1","0","1","7","0"
"41703","Sacha",,"Kljestan","2","8300000","1037593","3","ORL","False","3","90","0","0","0","0","0","0","0","1","0","0","0","0","0","0","43","33","1","0","0","0","0","0","2","6","0"
"41703","Sacha",,"Kljestan","3","7900000","1039878","3","ORL","True","3","90","0","0","0","0","0","0","0","3","0","0","0","0","0","1","48","34","0","1","0","0","0","1","0","8","0"
"41703","Sacha",,"Kljestan","4","7500000","1039885","9","ORL","False","3","90","1","0","1","0","0","0","0","0","1","0","0","0","1","1","49","33","0","1","1","2","0","0","3","7","0"
"41703","Sacha",,"Kljestan","7","7400000","1039898","2","ORL","False","3","90","0","0","0","0","0","0","0","2","0","0","0","0","1","0","63","52","0","0","0","0","0","0","1","5","0"
"41703","Sacha",,"Kljestan","8","7000000","1039909","4","ORL","True","3","14","0","1","1","0","0","0","0","0","0","0","0","0","1","1","20","14","0","1","0","0","0","0","0","1","0"
"41703","Sacha",,"Kljestan","17","6500000","1039932","3","ORL","False","3","90","0","0","0","0","0","0","0","1","1","0","0","0","0","1","67","61","1","2","0","0","0","0","3","10","0"
"41703","Sacha",,"Kljestan","17","6500000","1039944","4","ORL","False","3","90","0","0","1","0","0","0","0","0","1","0","0","0","0","1","41","37","0","0","0","2","0","0","0","6","0"
"41703","Sacha",,"Kljestan","9","6800000","1039957","1","ORL","False","3","16","0","0","1","0","0","0","0","0","0","0","0","0","0","0","8","5","0","0","0","1","0","0","0","3","0"
"41703","Sacha",,"Kljestan","18","6400000","1039961","-1","ORL","True","3","67","0","0","0","0","0","0","0","3","0","1","0","0","1","0","43","35","0","2","0","1","0","0","1","4","0"
"41703","Sacha",,"Kljestan","10","6300000","1039971","1","ORL","True","3","32","0","0","0","0","0","0","0","2","0","0","0","0","1","0","16","11","0","0","0","0","0","0","1","1","0"
"41703","Sacha",,"Kljestan","12","5900000","1040009","5","ORL","False","3","90","0","0","0","0","0","0","0","2","0","0","0","0","1","0","73","59","0","1","1","0","0","1","4","8","0"
"41703","Sacha",,"Kljestan","20","6000000","1040049","2","ORL","False","3","90","0","0","0","0","0","0","0","1","0","0","0","0","0","1","50","39","1","0","0","2","0","3","3","5","0"
"41703","Sacha",,"Kljestan","20","6000000","1040061","2","ORL","True","3","24","0","0","1","0","0","0","0","0","0","0","0","0","3","0","20","19","0","3","0","0","0","0","0","0","0"
"41703","Sacha",,"Kljestan","21","5500000","1040070","4","ORL","False","3","87","0","0","0","0","0","0","0","4","0","0","0","0","1","0","43","37","1","0","0","0","0","0","1","7","0"
"41703","Sacha",,"Kljestan","22","5400000","1040081","5","ORL","True","3","36","0","1","1","0","0","0","0","0","0","0","0","0","1","0","16","14","0","1","1","0","0","1","0","3","0"
"41703","Sacha",,"Kljestan","13","5700000","1040086","2","ORL","True","3","23","0","0","1","0","0","0","0","0","0","0","0","0","2","0","29","21","1","2","1","0","0","0","1","2","0"
"41703","Sacha",,"Kljestan","14","5600000","1040112","1","ORL","False","3","14","0","0","1","0","0","0","0","0","0","0","0","0","0","0","9","4","0","0","0","0","0","0","0","0","0"
"41703","Sacha",,"Kljestan","5","7800000","1040117","1","ORL","True","3","59","0","0","0","0","0","0","0","2","0","0","0","0","0","0","46","39","1","2","0","0","0","0","0","3","0"
"41703","Sacha",,"Kljestan","6","7600000","1040123","4","ORL","True","3","90","0","0","0","0","0","0","0","3","0","0","0","0","1","2","65","52","1","2","0","0","0","1","1","12","0"
"41703","Sacha",,"Kljestan","25","5500000","1040144","1","ORL","True","3","29","0","0","1","0","0","0","0","0","0","0","0","0","0","1","27","25","0","0","0","0","0","0","0","3","0"
"41703","Sacha",,"Kljestan","24","5600000","1040167","1","ORL","True","3","16","0","0","1","0","0","0","0","0","0","0","0","0","1","0","7","6","0","0","0","1","0","0","0","0","0"
"41556","Brad",,"Knighton","1","5000000","1037580","3","NE","False","1","90","0","0","0","2","0","0","0","1","0","0","0","0","0","0","16","4","0","0","0","1","0","0","0","8","0"
"41556","Brad",,"Knighton","3","4900000","1037584","2","NE","False","1","90","0","0","0","0","0","0","0","3","0","0","0","0","0","1","21","12","0","0","0","1","0","0","0","6","0"
"41556","Brad",,"Knighton","2","5000000","1037595","2","NE","True","1","90","0","0","0","2","0","0","0","2","0","0","0","0","0","0","9","8","0","0","0","0","0","0","1","8","0"
"41556","Brad",,"Knighton","4","4700000","1039884","2","NE","True","1","90","0","0","0","2","0","0","0","2","0","0","0","0","0","0","22","15","0","0","0","0","0","0","0","9","0"
"41556","Brad",,"Knighton","17","4500000","1039934","4","NE","True","1","90","0","0","0","3","0","0","0","1","0","0","0","0","0","0","23","14","0","0","0","0","0","0","0","10","0"
"41556","Brad",,"Knighton","13","4500000","1040094","1","NE","True","1","32","0","0","0","2","0","0","0","1","0","0","0","0","0","0","17","7","0","0","0","1","0","0","0","4","0"
"41556","Brad",,"Knighton","14","4200000","1040110","3","NE","False","1","90","0","0","0","1","0","0","0","1","0","0","0","0","0","0","29","17","0","0","0","2","0","0","0","8","0"
"66857","Kevin",,"Kratz","2","5000000","1037592","1","ATL","True","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","1","0","0"
"68431","Damir",,"Kreilach","1","8500000","1037578","3","RSL","False","3","90","0","0","0","0","0","0","0","1","0","0","0","0","1","1","30","23","0","1","0","6","0","0","0","2","0"
"68431","Damir",,"Kreilach","2","8300000","1038074","4","RSL","True","3","87","0","0","1","0","0","0","0","0","0","0","0","0","4","2","52","38","0","2","0","0","0","1","0","3","0"
"68431","Damir",,"Kreilach","3","8000000","1039875","2","RSL","False","3","63","0","0","0","0","0","0","0","2","0","0","0","0","1","2","37","29","0","0","0","0","1","0","2","2","0"
"68431","Damir",,"Kreilach","4","7600000","1039883","8","RSL","False","3","90","1","0","0","0","0","0","0","2","1","0","0","0","2","4","41","30","0","1","0","3","1","0","4","4","0"
"68431","Damir",,"Kreilach","5","7800000","1039894","-2","RSL","True","3","17","0","0","0","0","0","0","0","4","0","1","0","0","0","0","5","3","0","0","0","1","0","0","0","0","0"
"68431","Damir",,"Kreilach","7","7400000","1039898","7","RSL","True","3","67","1","0","1","0","0","0","0","0","1","0","0","0","2","3","44","35","0","1","0","3","0","0","2","2","0"
"68431","Damir",,"Kreilach","8","7300000","1039902","4","RSL","False","3","90","0","0","1","0","0","0","0","0","0","0","0","0","1","0","65","55","0","0","0","6","0","2","1","5","0"
"68431","Damir",,"Kreilach","16","7500000","1039926","3","RSL","False","3","90","0","0","0","0","0","0","0","1","0","0","0","0","1","4","26","20","0","1","0","0","0","0","1","3","0"
"68431","Damir",,"Kreilach","9","7200000","1039948","4","RSL","False","3","89","0","0","0","0","0","0","0","2","1","0","0","0","7","1","60","53","0","1","0","1","0","2","0","7","0"
"68431","Damir",,"Kreilach","17","7300000","1039953","12","RSL","True","3","90","0","2","1","0","0","0","0","0","0","0","0","0","0","4","33","24","0","3","1","2","0","0","1","1","0"
"68431","Damir",,"Kreilach","10","7200000","1039973","3","RSL","True","3","90","0","0","0","0","0","0","0","2","0","0","0","0","0","3","61","50","0","1","0","0","0","3","2","7","0"
"68431","Damir",,"Kreilach","18","7800000","1039982","3","RSL","True","3","90","0","0","1","0","0","0","0","0","0","0","0","0","3","1","40","32","0","1","0","0","0","0","0","2","0"
"68431","Damir",,"Kreilach","11","7000000","1039995","2","RSL","False","3","90","0","0","0","0","0","0","0","2","1","0","0","0","1","0","65","54","0","1","0","4","0","0","0","4","0"
"68431","Damir",,"Kreilach","18","7800000","1039996","3","RSL","False","3","81","0","0","1","0","0","0","0","0","0","0","0","0","2","0","37","27","0","0","0","1","0","0","1","1","0"
"68431","Damir",,"Kreilach","19","7700000","1040023","7","RSL","True","3","90","1","0","1","0","0","0","0","0","1","0","0","0","2","2","31","22","0","1","0","2","0","0","0","1","0"
"68431","Damir",,"Kreilach","12","6600000","1040029","8","RSL","True","3","77","1","0","1","0","0","0","0","0","0","0","0","0","2","1","53","44","0","0","0","1","1","2","2","2","0"
"68431","Damir",,"Kreilach","20","7800000","1040056","2","RSL","True","3","90","0","0","0","0","0","0","0","1","0","0","0","0","1","1","34","22","0","0","0","0","0","0","0","2","0"
"68431","Damir",,"Kreilach","21","7600000","1040065","5","RSL","False","3","90","0","0","1","0","0","0","0","0","0","0","0","0","2","2","73","64","1","2","0","0","0","0","1","3","0"
"68431","Damir",,"Kreilach","22","7500000","1040084","2","RSL","True","3","90","0","0","0","0","0","0","0","1","0","0","0","0","2","1","37","27","0","1","0","0","0","1","0","2","0"
"68431","Damir",,"Kreilach","13","6900000","1040087","3","RSL","True","3","72","0","0","1","0","0","0","0","0","0","0","0","0","0","1","48","36","0","1","0","1","0","0","3","4","0"
"68431","Damir",,"Kreilach","14","7000000","1040103","9","RSL","False","3","90","0","1","0","0","0","0","0","2","1","0","0","0","1","5","82","71","0","1","1","0","0","3","3","8","0"
"68431","Damir",,"Kreilach","25","7300000","1040150","8","RSL","True","3","90","0","0","1","0","0","0","0","0","0","0","0","0","3","1","56","51","0","3","1","0","2","0","0","6","0"
"68431","Damir",,"Kreilach","23","7100000","1040156","3","RSL","False","3","90","0","0","0","0","0","0","0","1","0","0","0","0","1","2","40","31","0","0","0","5","1","0","0","2","0"
"68431","Damir",,"Kreilach","24","6800000","1040169","13","RSL","True","3","90","0","2","1","0","0","0","0","0","0","0","0","0","3","2","91","81","0","3","1","1","0","2","0","2","0"
"68431","Damir",,"Kreilach","24","6800000","1040178","2","RSL","True","3","76","0","0","0","0","0","0","0","1","0","0","0","0","0","2","30","25","0","2","0","0","0","0","1","0","0"
"40276","Bojan",,"Krkic","23","8000000","1040134","1","MTL","False","3","27","0","0","0","0","0","0","0","1","0","0","0","0","2","0","13","10","0","0","0","1","0","0","0","1","0"
"40276","Bojan",,"Krkic","25","7200000","1040153","8","MTL","False","3","90","1","0","0","0","0","0","0","2","0","0","0","0","1","3","26","21","0","0","0","0","0","1","1","7","0"
"40276","Bojan",,"Krkic","24","7600000","1040176","2","MTL","True","3","61","0","0","0","0","0","0","0","1","0","0","0","0","1","2","13","8","0","0","0","0","0","0","0","2","0"
"40276","Bojan",,"Krkic","26","7300000","1040183","3","MTL","True","3","84","0","0","0","0","0","0","0","1","0","0","0","0","4","1","25","21","0","2","0","0","0","1","0","5","0"
"234764","Ken",,"Krolicki","17","5000000","1039933","2","MTL","True","3","90","0","0","0","0","0","0","0","1","0","0","0","0","2","0","52","44","0","0","0","0","0","0","0","5","0"
"234764","Ken",,"Krolicki","17","5000000","1039943","1","MTL","False","3","90","0","0","0","0","0","0","0","2","1","0","0","0","0","0","29","22","0","0","0","0","0","0","1","3","0"
"234764","Ken",,"Krolicki","15","4500000","1040043","4","MTL","True","3","90","0","0","0","0","0","0","0","1","0","0","0","0","0","2","35","31","1","0","0","2","0","5","2","1","0"
"234764","Ken",,"Krolicki","20","4600000","1040053","1","MTL","False","3","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","9","8","0","0","0","1","0","0","1","2","0"
"234764","Ken",,"Krolicki","22","4200000","1040077","0","MTL","False","3","23","0","0","0","0","0","0","0","2","1","0","0","0","0","0","13","12","0","0","0","0","0","1","0","0","0"
"234764","Ken",,"Krolicki","13","5000000","1040083","1","MTL","False","3","26","0","0","1","0","0","0","0","0","0","0","0","0","0","0","15","13","0","0","0","0","0","0","0","1","0"
"234764","Ken",,"Krolicki","14","4700000","1040103","2","MTL","True","3","13","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","4","0","1","1","0","0","0","0","0","0"
"234764","Ken",,"Krolicki","25","4000000","1040153","3","MTL","False","3","89","0","0","0","0","0","0","0","2","0","0","0","0","0","2","38","33","0","0","0","1","0","1","1","1","0"
"234764","Ken",,"Krolicki","24","4000000","1040176","4","MTL","True","3","90","0","0","0","0","0","0","0","3","0","0","0","0","0","3","49","46","0","0","0","1","0","2","1","7","0"
"234764","Ken",,"Krolicki","26","4000000","1040183","1","MTL","True","3","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0","0","0","0","0","0"
"49761","Kenneth",,"Kronholm","16","5000000","1039926","3","CHI","True","1","90","0","0","0","1","0","0","0","1","0","0","0","0","0","1","25","15","0","0","0","0","0","0","0","9","0"
"49761","Kenneth",,"Kronholm","17","5000000","1039941","0","CHI","False","1","90","0","0","0","2","0","0","0","3","0","0","0","0","0","0","31","26","0","0","0","0","0","0","0","10","2"
"49761","Kenneth",,"Kronholm","18","4600000","1039963","4","CHI","True","1","90","0","0","0","0","0","0","0","1","0","0","0","0","0","0","16","15","0","0","0","1","0","0","0","12","0"
"49761","Kenneth",,"Kronholm","18","4600000","1039988","6","CHI","False","1","90","0","0","0","8","0","0","0","1","0","0","0","0","0","1","44","26","0","0","0","1","0","0","0","16","0"
"49761","Kenneth",,"Kronholm","19","4900000","1040017","2","CHI","True","1","90","0","0","0","0","0","0","0","2","0","0","0","0","0","0","24","19","0","0","0","0","0","0","0","7","0"
"49761","Kenneth",,"Kronholm","20","5100000","1040036","3","CHI","True","1","90","0","0","0","3","0","0","0","2","0","0","0","0","0","0","30","26","0","0","0","0","0","0","0","7","0"
"49761","Kenneth",,"Kronholm","20","5100000","1040055","2","CHI","False","1","90","0","0","0","1","0","0","0","2","0","0","0","0","0","0","18","15","0","0","0","1","0","0","0","6","0"
"49761","Kenneth",,"Kronholm","21","4900000","1040064","8","CHI","True","1","90","0","0","1","1","0","0","0","0","0","0","0","0","0","0","21","14","0","0","0","0","0","0","0","8","0"
"49761","Kenneth",,"Kronholm","22","5400000","1040078","9","CHI","False","1","90","0","0","1","4","0","0","0","0","0","0","0","0","0","0","22","9","0","0","0","0","0","0","0","10","0"
"49761","Kenneth",,"Kronholm","13","4500000","1040091","3","CHI","True","1","90","0","0","0","1","0","0","0","1","0","0","0","0","0","0","33","27","0","0","0","0","0","0","0","11","0"
"49761","Kenneth",,"Kronholm","14","4500000","1040101","2","CHI","False","1","90","0","0","0","1","0","0","0","3","0","0","0","0","0","0","27","20","0","0","0","2","0","0","0","8","0"
"49761","Kenneth",,"Kronholm","14","4500000","1040106","4","CHI","False","1","90","0","0","0","6","0","0","0","2","0","0","0","0","0","0","22","19","0","0","0","0","0","0","0","6","0"
"49761","Kenneth",,"Kronholm","23","5900000","1040134","0","CHI","True","1","90","0","0","0","1","0","0","0","2","1","0","0","0","0","0","28","22","0","0","0","0","0","0","0","5","0"
"49761","Kenneth",,"Kronholm","25","6600000","1040147","4","CHI","False","1","90","0","0","0","3","0","0","0","2","0","0","0","0","0","0","33","19","0","0","0","0","0","0","0","13","0"
"49761","Kenneth",,"Kronholm","24","6100000","1040170","10","CHI","True","1","90","0","0","1","4","0","0","0","0","0","0","0","0","0","0","34","16","0","0","0","0","0","1","0","15","0"
"109699","Connor",,"Lade","4","4500000","1039885","1","NY","True","2","26","0","0","1","0","0","0","0","0","0","0","0","0","0","0","14","6","0","0","0","1","0","2","1","1","0"
"109699","Connor",,"Lade","5","4300000","1039888","1","NY","False","2","9","0","0","1","0","0","0","0","0","0","0","0","0","0","1","10","4","0","0","0","0","0","0","3","1","0"
"109699","Connor",,"Lade","7","4000000","1039900","2","NY","False","2","90","0","0","0","0","0","0","0","2","0","0","0","0","0","2","27","17","0","0","0","3","0","3","2","10","0"
"109699","Connor",,"Lade","8","4000000","1039908","7","NY","False","2","90","0","0","0","0","0","0","0","1","0","0","0","0","1","3","38","23","0","0","0","9","0","7","4","6","0"
"109699","Connor",,"Lade","15","5600000","1039917","3","NY","False","2","90","0","0","0","0","0","0","0","3","0","0","0","0","0","0","16","12","0","0","0","2","0","2","4","10","0"
"109699","Connor",,"Lade","17","5000000","1039941","2","NY","True","2","90","0","0","0","0","0","0","0","1","0","0","0","0","0","2","33","21","0","0","0","2","1","3","1","5","0"
"109699","Connor",,"Lade","9","4200000","1039942","15","NY","True","2","90","1","0","1","0","0","0","0","0","0","0","0","0","1","1","35","22","0","0","0","3","0","0","5","6","0"
"109699","Connor",,"Lade","18","4900000","1039965","0","NY","False","2","90","0","0","0","0","0","0","0","4","0","0","0","0","0","2","28","17","0","0","0","1","0","2","0","4","0"
